order_id,customer_id,order_date,order_status
ORD031136,CUST15452,08-04-2025,Delivered
ORD031137,CUST32873,25-12-2024,Shipped
ORD031138,CUST41399,02-03-2025,Delivered
ORD031139,CUST17906,25-09-2025,Shipped
ORD031140,CUST34120,25-06-2025,Delivered
ORD031141,CUST02699,04-08-2024,Delivered
ORD031142,CUST19997,13-11-2024,Delivered
ORD031143,CUST16893,07-02-2025,Delivered
ORD031144,CUST48069,14-10-2024,Shipped
ORD031145,CUST38079,30-03-2024,Delivered
ORD031146,CUST06191,02-05-2025,Delivered
ORD031147,CUST13167,11-05-2024,Delivered
ORD031148,CUST29690,22-10-2024,Delivered
ORD031149,CUST35591,10-01-2024,Delivered
ORD031150,CUST31605,09-08-2025,Delivered
ORD031151,CUST49216,24-10-2024,Delivered
ORD031152,CUST03922,30-05-2025,Shipped
ORD031153,CUST28992,08-05-2024,Delivered
ORD031154,CUST17244,31-10-2024,Delivered
ORD031155,CUST43788,29-02-2024,Delivered
ORD031156,CUST34316,26-05-2025,Shipped
ORD031157,CUST32036,28-03-2025,Delivered
ORD031158,CUST34845,10-02-2024,Delivered
ORD031159,CUST46731,27-07-2025,Delivered
ORD031160,CUST16821,17-06-2024,Delivered
ORD031161,CUST22470,18-05-2024,Delivered
ORD031162,CUST46677,19-12-2025,Delivered
ORD031163,CUST36426,09-03-2024,Delivered
ORD031164,CUST49915,01-10-2025,Delivered
ORD031165,CUST00736,10-07-2024,Delivered
ORD031166,CUST07215,20-01-2025,Delivered
ORD031167,CUST23969,16-08-2024,Delivered
ORD031168,CUST44625,17-08-2024,Pending
ORD031169,CUST36863,01-11-2025,Delivered
ORD031170,CUST04729,27-10-2025,Delivered
ORD031171,CUST36498,29-04-2025,Shipped
ORD031172,CUST07242,19-06-2024,Delivered
ORD031173,CUST17461,03-02-2024,Delivered
ORD031174,CUST10473,24-02-2024,Delivered
ORD031175,CUST34599,26-12-2024,Delivered
ORD031176,CUST42859,05-08-2024,Delivered
ORD031177,CUST17058,21-11-2025,Delivered
ORD031178,CUST49701,21-06-2025,Delivered
ORD031179,CUST14433,02-07-2025,Delivered
ORD031180,CUST33664,20-06-2024,Delivered
ORD031181,CUST18954,27-07-2025,Shipped
ORD031182,CUST17298,01-09-2024,Delivered
ORD031183,CUST40042,16-04-2025,Delivered
ORD031184,CUST06697,21-10-2025,Delivered
ORD031185,CUST29348,23-06-2025,Delivered
ORD031186,CUST21250,07-07-2024,Delivered
ORD031187,CUST19658,18-07-2024,Delivered
ORD031188,CUST22961,20-05-2025,Delivered
ORD031189,CUST47811,25-03-2024,Delivered
ORD031190,CUST47669,24-07-2025,Delivered
ORD031191,CUST45203,14-04-2024,Shipped
ORD031192,CUST17907,13-02-2025,Shipped
ORD031193,CUST40246,09-08-2025,Delivered
ORD031194,CUST02803,15-04-2025,Delivered
ORD031195,CUST35891,20-11-2025,Delivered
ORD031196,CUST45551,15-02-2025,Pending
ORD031197,CUST35225,13-03-2025,Delivered
ORD031198,CUST18034,22-04-2024,Delivered
ORD031199,CUST35089,27-05-2025,Shipped
ORD031200,CUST43466,11-08-2024,Delivered
ORD031201,CUST17528,02-08-2024,Delivered
ORD031202,CUST11965,04-07-2025,Delivered
ORD031203,CUST41006,01-07-2025,Delivered
ORD031204,CUST19699,06-07-2024,Delivered
ORD031205,CUST04407,19-06-2025,Delivered
ORD031206,CUST29003,09-01-2025,Returned
ORD031207,CUST28683,09-09-2025,Shipped
ORD031208,CUST07592,20-01-2024,Shipped
ORD031209,CUST03120,22-07-2025,Shipped
ORD031210,CUST21874,30-07-2025,Delivered
ORD031211,CUST36280,14-10-2024,Delivered
ORD031212,CUST36597,12-05-2025,Delivered
ORD031213,CUST16950,14-07-2024,Delivered
ORD031214,CUST07652,13-05-2025,Shipped
ORD031215,CUST26897,11-08-2024,Delivered
ORD031216,CUST31661,23-11-2025,Shipped
ORD031217,CUST41861,27-10-2025,Delivered
ORD031218,CUST10371,24-04-2024,Delivered
ORD031219,CUST44553,22-11-2025,Shipped
ORD031220,CUST35540,25-09-2024,Shipped
ORD031221,CUST06778,20-06-2025,Delivered
ORD031222,CUST00114,22-09-2024,Delivered
ORD031223,CUST00532,27-05-2024,Delivered
ORD031224,CUST09715,20-09-2024,Delivered
ORD031225,CUST03411,27-02-2025,Shipped
ORD031226,CUST09237,25-06-2024,Delivered
ORD031227,CUST24609,19-05-2024,Delivered
ORD031228,CUST08325,19-03-2025,Returned
ORD031229,CUST11160,01-02-2024,Delivered
ORD031230,CUST34495,25-08-2025,Delivered
ORD031231,CUST40986,19-03-2025,Shipped
ORD031232,CUST32108,23-07-2025,Delivered
ORD031233,CUST35417,16-06-2024,Delivered
ORD031234,CUST31836,06-08-2024,Delivered
ORD031235,CUST45601,05-09-2024,Delivered
ORD031236,CUST09454,22-08-2025,Delivered
ORD031237,CUST34834,10-09-2024,Delivered
ORD031238,CUST27922,01-09-2024,Delivered
ORD031239,CUST00934,03-11-2025,Delivered
ORD031240,CUST31009,03-12-2025,Delivered
ORD031241,CUST01051,21-06-2024,Delivered
ORD031242,CUST25393,13-04-2024,Delivered
ORD031243,CUST32178,05-02-2025,Pending
ORD031244,CUST39885,09-06-2024,Delivered
ORD031245,CUST22852,30-04-2024,Delivered
ORD031246,CUST11107,20-05-2025,Delivered
ORD031247,CUST06879,17-11-2024,Delivered
ORD031248,CUST00793,20-01-2024,Delivered
ORD031249,CUST11368,28-10-2025,Returned
ORD031250,CUST38732,18-05-2025,Delivered
ORD031251,CUST09548,13-01-2025,Delivered
ORD031252,CUST34154,05-02-2024,Cancelled
ORD031253,CUST28569,15-10-2024,Delivered
ORD031254,CUST42332,06-08-2025,Delivered
ORD031255,CUST24308,02-10-2025,Delivered
ORD031256,CUST04139,29-07-2025,Delivered
ORD031257,CUST47113,07-03-2024,Shipped
ORD031258,CUST07694,21-04-2024,Delivered
ORD031259,CUST11395,24-08-2024,Delivered
ORD031260,CUST23877,12-06-2025,Delivered
ORD031261,CUST39096,17-07-2025,Cancelled
ORD031262,CUST03354,09-12-2025,Delivered
ORD031263,CUST46133,25-01-2025,Delivered
ORD031264,CUST15206,26-10-2025,Delivered
ORD031265,CUST04629,09-01-2025,Delivered
ORD031266,CUST29991,05-11-2025,Delivered
ORD031267,CUST38096,10-11-2025,Delivered
ORD031268,CUST27624,16-06-2025,Delivered
ORD031269,CUST47050,21-02-2024,Delivered
ORD031270,CUST21434,01-04-2025,Shipped
ORD031271,CUST49221,19-07-2024,Delivered
ORD031272,CUST10059,10-11-2025,Delivered
ORD031273,CUST26525,12-04-2025,Shipped
ORD031274,CUST12094,11-02-2025,Delivered
ORD031275,CUST16685,13-07-2025,Delivered
ORD031276,CUST28699,20-11-2025,Delivered
ORD031277,CUST48756,19-11-2024,Shipped
ORD031278,CUST18985,01-08-2025,Delivered
ORD031279,CUST14908,09-11-2025,Delivered
ORD031280,CUST12922,09-06-2024,Delivered
ORD031281,CUST20403,05-06-2025,Delivered
ORD031282,CUST46795,26-06-2024,Delivered
ORD031283,CUST03083,01-08-2025,Cancelled
ORD031284,CUST07075,19-11-2025,Delivered
ORD031285,CUST29331,21-06-2025,Delivered
ORD031286,CUST17624,07-03-2024,Delivered
ORD031287,CUST43329,12-06-2024,Delivered
ORD031288,CUST00460,28-01-2025,Shipped
ORD031289,CUST02802,15-11-2025,Delivered
ORD031290,CUST28832,02-08-2024,Delivered
ORD031291,CUST16848,21-03-2025,Delivered
ORD031292,CUST00998,26-06-2024,Delivered
ORD031293,CUST22026,08-01-2025,Delivered
ORD031294,CUST32380,08-12-2025,Cancelled
ORD031295,CUST06385,03-11-2024,Delivered
ORD031296,CUST13224,14-11-2025,Delivered
ORD031297,CUST48068,18-02-2024,Delivered
ORD031298,CUST11199,17-01-2025,Delivered
ORD031299,CUST34447,13-07-2025,Delivered
ORD031300,CUST33633,30-05-2024,Delivered
ORD031301,CUST09383,18-01-2024,Returned
ORD031302,CUST24121,22-08-2025,Delivered
ORD031303,CUST35466,15-08-2025,Delivered
ORD031304,CUST26951,24-10-2024,Delivered
ORD031305,CUST44876,26-05-2025,Cancelled
ORD031306,CUST29969,07-04-2024,Pending
ORD031307,CUST02927,09-12-2024,Pending
ORD031308,CUST15736,01-07-2025,Delivered
ORD031309,CUST14224,01-07-2024,Pending
ORD031310,CUST40311,26-12-2025,Delivered
ORD031311,CUST37198,01-11-2025,Delivered
ORD031312,CUST15363,27-03-2025,Shipped
ORD031313,CUST46700,08-08-2024,Shipped
ORD031314,CUST39987,19-01-2024,Delivered
ORD031315,CUST23410,28-09-2024,Delivered
ORD031316,CUST02398,22-10-2024,Pending
ORD031317,CUST14452,05-12-2024,Delivered
ORD031318,CUST05815,23-08-2024,Shipped
ORD031319,CUST22889,29-09-2025,Cancelled
ORD031320,CUST07523,24-07-2025,Delivered
ORD031321,CUST22170,22-02-2024,Delivered
ORD031322,CUST20383,02-11-2024,Delivered
ORD031323,CUST15589,08-11-2025,Delivered
ORD031324,CUST45128,30-01-2024,Delivered
ORD031325,CUST15763,05-11-2025,Delivered
ORD031326,CUST15578,29-12-2024,Delivered
ORD031327,CUST20932,25-10-2024,Delivered
ORD031328,CUST09971,06-07-2024,Delivered
ORD031329,CUST39279,02-11-2024,Delivered
ORD031330,CUST20046,04-11-2025,Delivered
ORD031331,CUST47774,24-06-2025,Delivered
ORD031332,CUST15920,19-12-2025,Delivered
ORD031333,CUST44330,09-12-2025,Returned
ORD031334,CUST27672,25-04-2025,Pending
ORD031335,CUST10350,11-07-2024,Delivered
ORD031336,CUST49204,28-03-2024,Delivered
ORD031337,CUST06059,21-09-2024,Delivered
ORD031338,CUST44322,28-09-2025,Delivered
ORD031339,CUST03516,28-06-2024,Shipped
ORD031340,CUST03331,04-12-2024,Shipped
ORD031341,CUST34443,21-11-2024,Delivered
ORD031342,CUST43826,05-09-2025,Shipped
ORD031343,CUST17746,04-11-2025,Pending
ORD031344,CUST08979,29-12-2024,Delivered
ORD031345,CUST16940,07-09-2024,Pending
ORD031346,CUST15265,15-05-2024,Shipped
ORD031347,CUST26616,29-02-2024,Delivered
ORD031348,CUST32166,21-10-2024,Shipped
ORD031349,CUST47363,03-12-2025,Delivered
ORD031350,CUST42723,23-08-2025,Delivered
ORD031351,CUST34881,01-10-2024,Shipped
ORD031352,CUST18595,10-05-2025,Shipped
ORD031353,CUST15524,27-08-2025,Delivered
ORD031354,CUST01702,09-12-2025,Delivered
ORD031355,CUST32759,01-11-2025,Delivered
ORD031356,CUST35481,12-06-2025,Delivered
ORD031357,CUST26984,09-09-2024,Delivered
ORD031358,CUST35085,10-12-2025,Delivered
ORD031359,CUST47428,15-05-2024,Delivered
ORD031360,CUST39238,17-03-2024,Delivered
ORD031361,CUST34379,17-05-2025,Delivered
ORD031362,CUST20737,27-08-2025,Shipped
ORD031363,CUST06344,11-08-2025,Delivered
ORD031364,CUST15798,11-12-2024,Delivered
ORD031365,CUST42088,25-08-2025,Delivered
ORD031366,CUST21876,03-02-2024,Delivered
ORD031367,CUST41865,23-04-2024,Delivered
ORD031368,CUST41124,30-10-2024,Delivered
ORD031369,CUST09329,17-08-2025,Delivered
ORD031370,CUST37479,30-04-2025,Delivered
ORD031371,CUST02026,27-08-2024,Shipped
ORD031372,CUST00106,07-10-2025,Pending
ORD031373,CUST29371,10-04-2025,Delivered
ORD031374,CUST20844,21-09-2024,Returned
ORD031375,CUST19477,08-12-2025,Delivered
ORD031376,CUST42982,14-03-2025,Delivered
ORD031377,CUST42113,02-02-2025,Delivered
ORD031378,CUST48611,28-03-2025,Delivered
ORD031379,CUST00699,22-06-2025,Delivered
ORD031380,CUST28444,23-06-2024,Delivered
ORD031381,CUST44231,05-08-2024,Delivered
ORD031382,CUST41707,24-02-2024,Pending
ORD031383,CUST38840,22-12-2025,Shipped
ORD031384,CUST22124,02-01-2026,Pending
ORD031385,CUST41921,13-09-2025,Delivered
ORD031386,CUST19876,11-04-2025,Delivered
ORD031387,CUST03298,30-06-2024,Delivered
ORD031388,CUST00209,19-07-2025,Delivered
ORD031389,CUST19701,13-10-2024,Delivered
ORD031390,CUST21792,02-12-2025,Delivered
ORD031391,CUST07234,12-08-2024,Shipped
ORD031392,CUST01892,25-05-2025,Cancelled
ORD031393,CUST47595,22-09-2025,Delivered
ORD031394,CUST36275,01-05-2024,Delivered
ORD031395,CUST02040,07-11-2024,Delivered
ORD031396,CUST19674,23-09-2024,Delivered
ORD031397,CUST42413,21-05-2024,Delivered
ORD031398,CUST39414,04-08-2025,Delivered
ORD031399,CUST28437,10-04-2025,Delivered
ORD031400,CUST34386,01-01-2026,Returned
ORD031401,CUST08187,11-08-2024,Delivered
ORD031402,CUST00435,06-02-2024,Delivered
ORD031403,CUST10520,24-09-2024,Delivered
ORD031404,CUST18031,27-07-2024,Delivered
ORD031405,CUST11356,25-10-2025,Delivered
ORD031406,CUST14329,02-06-2025,Shipped
ORD031407,CUST05259,01-02-2025,Cancelled
ORD031408,CUST45723,11-10-2024,Delivered
ORD031409,CUST07191,13-07-2024,Delivered
ORD031410,CUST22480,24-08-2024,Delivered
ORD031411,CUST20828,12-07-2025,Delivered
ORD031412,CUST48365,26-12-2024,Delivered
ORD031413,CUST45239,23-03-2024,Delivered
ORD031414,CUST10748,10-10-2024,Delivered
ORD031415,CUST30918,06-08-2025,Shipped
ORD031416,CUST30378,20-11-2024,Delivered
ORD031417,CUST44957,03-02-2025,Delivered
ORD031418,CUST40482,22-06-2025,Shipped
ORD031419,CUST33149,05-10-2025,Delivered
ORD031420,CUST41785,12-03-2025,Shipped
ORD031421,CUST23558,14-04-2025,Delivered
ORD031422,CUST44336,10-06-2024,Shipped
ORD031423,CUST34406,07-11-2025,Delivered
ORD031424,CUST12480,03-11-2025,Delivered
ORD031425,CUST23928,15-01-2025,Delivered
ORD031426,CUST33293,07-11-2025,Returned
ORD031427,CUST19492,11-05-2024,Delivered
ORD031428,CUST01094,13-07-2024,Delivered
ORD031429,CUST31009,16-05-2024,Shipped
ORD031430,CUST00105,06-07-2024,Shipped
ORD031431,CUST18124,04-01-2026,Returned
ORD031432,CUST26937,11-03-2024,Delivered
ORD031433,CUST18061,25-02-2025,Delivered
ORD031434,CUST24289,12-03-2024,Delivered
ORD031435,CUST43315,30-10-2025,Delivered
ORD031436,CUST24412,25-03-2024,Delivered
ORD031437,CUST37685,28-10-2024,Delivered
ORD031438,CUST45092,15-04-2024,Shipped
ORD031439,CUST13337,09-04-2025,Shipped
ORD031440,CUST37925,04-12-2025,Delivered
ORD031441,CUST11627,26-04-2024,Delivered
ORD031442,CUST03502,27-03-2024,Delivered
ORD031443,CUST16851,02-12-2025,Delivered
ORD031444,CUST35713,08-03-2024,Delivered
ORD031445,CUST20679,26-07-2025,Delivered
ORD031446,CUST15906,31-01-2024,Cancelled
ORD031447,CUST01592,18-05-2024,Shipped
ORD031448,CUST13523,02-04-2024,Shipped
ORD031449,CUST16154,03-10-2025,Delivered
ORD031450,CUST36841,25-12-2024,Delivered
ORD031451,CUST03573,03-02-2025,Delivered
ORD031452,CUST38747,12-09-2025,Delivered
ORD031453,CUST33062,24-07-2024,Delivered
ORD031454,CUST25498,03-12-2024,Delivered
ORD031455,CUST22243,26-10-2025,Delivered
ORD031456,CUST01339,27-08-2025,Delivered
ORD031457,CUST16152,20-09-2024,Delivered
ORD031458,CUST26991,26-04-2025,Delivered
ORD031459,CUST15381,22-11-2024,Delivered
ORD031460,CUST31036,03-03-2024,Shipped
ORD031461,CUST45814,09-06-2025,Delivered
ORD031462,CUST26118,02-10-2024,Delivered
ORD031463,CUST02499,13-04-2024,Delivered
ORD031464,CUST47882,21-08-2025,Delivered
ORD031465,CUST25484,30-04-2024,Delivered
ORD031466,CUST05729,22-10-2024,Delivered
ORD031467,CUST18878,29-01-2024,Delivered
ORD031468,CUST26704,08-07-2025,Cancelled
ORD031469,CUST03089,24-06-2024,Delivered
ORD031470,CUST39050,05-07-2025,Delivered
ORD031471,CUST23180,11-03-2025,Delivered
ORD031472,CUST47955,08-08-2024,Delivered
ORD031473,CUST22012,05-02-2025,Delivered
ORD031474,CUST12840,12-03-2024,Pending
ORD031475,CUST23626,20-03-2025,Delivered
ORD031476,CUST18482,08-10-2024,Delivered
ORD031477,CUST31754,28-05-2025,Delivered
ORD031478,CUST19559,12-10-2025,Delivered
ORD031479,CUST16772,02-04-2024,Delivered
ORD031480,CUST31105,27-07-2025,Shipped
ORD031481,CUST33067,26-09-2024,Delivered
ORD031482,CUST44421,11-05-2025,Delivered
ORD031483,CUST04062,19-03-2025,Delivered
ORD031484,CUST33242,05-06-2024,Delivered
ORD031485,CUST16162,06-03-2024,Delivered
ORD031486,CUST05058,15-02-2024,Delivered
ORD031487,CUST45848,30-08-2025,Delivered
ORD031488,CUST44174,13-01-2025,Delivered
ORD031489,CUST48937,29-04-2025,Delivered
ORD031490,CUST05290,06-06-2024,Delivered
ORD031491,CUST41409,23-10-2024,Delivered
ORD031492,CUST02222,07-01-2025,Delivered
ORD031493,CUST42943,09-05-2025,Delivered
ORD031494,CUST21636,01-08-2025,Delivered
ORD031495,CUST19027,30-10-2025,Cancelled
ORD031496,CUST07076,05-12-2025,Delivered
ORD031497,CUST22379,23-05-2025,Delivered
ORD031498,CUST35085,09-12-2024,Delivered
ORD031499,CUST13682,10-01-2025,Delivered
ORD031500,CUST47722,19-10-2025,Delivered
ORD031501,CUST31585,05-08-2024,Shipped
ORD031502,CUST31246,12-04-2024,Delivered
ORD031503,CUST04984,20-04-2025,Delivered
ORD031504,CUST32250,03-08-2024,Shipped
ORD031505,CUST31392,20-12-2025,Cancelled
ORD031506,CUST30898,04-03-2025,Delivered
ORD031507,CUST40603,28-02-2024,Delivered
ORD031508,CUST20003,19-12-2025,Shipped
ORD031509,CUST10499,15-01-2024,Delivered
ORD031510,CUST49412,20-12-2024,Delivered
ORD031511,CUST03207,11-04-2024,Delivered
ORD031512,CUST48589,27-07-2024,Delivered
ORD031513,CUST42473,02-06-2024,Returned
ORD031514,CUST12931,20-12-2024,Delivered
ORD031515,CUST10321,10-07-2024,Delivered
ORD031516,CUST28015,15-08-2024,Delivered
ORD031517,CUST37947,28-07-2024,Pending
ORD031518,CUST31818,31-01-2024,Delivered
ORD031519,CUST38127,26-05-2024,Delivered
ORD031520,CUST26753,23-06-2024,Shipped
ORD031521,CUST04508,18-03-2024,Delivered
ORD031522,CUST23926,07-12-2024,Delivered
ORD031523,CUST36277,28-03-2025,Delivered
ORD031524,CUST23690,25-04-2024,Pending
ORD031525,CUST45671,02-12-2025,Delivered
ORD031526,CUST15239,30-09-2024,Delivered
ORD031527,CUST24808,30-06-2025,Delivered
ORD031528,CUST39523,11-07-2024,Delivered
ORD031529,CUST08922,23-04-2024,Delivered
ORD031530,CUST11205,21-10-2024,Delivered
ORD031531,CUST38285,10-05-2024,Pending
ORD031532,CUST38568,14-03-2024,Delivered
ORD031533,CUST35698,19-08-2025,Delivered
ORD031534,CUST46654,27-07-2025,Delivered
ORD031535,CUST24894,01-05-2025,Shipped
ORD031536,CUST01531,07-12-2025,Shipped
ORD031537,CUST31242,13-11-2025,Delivered
ORD031538,CUST24298,08-12-2025,Delivered
ORD031539,CUST09303,04-12-2025,Delivered
ORD031540,CUST48907,26-06-2025,Delivered
ORD031541,CUST00716,11-08-2024,Delivered
ORD031542,CUST09534,29-12-2025,Returned
ORD031543,CUST40296,21-05-2024,Shipped
ORD031544,CUST07224,29-09-2024,Delivered
ORD031545,CUST13422,13-04-2024,Delivered
ORD031546,CUST27697,06-12-2024,Pending
ORD031547,CUST14067,30-05-2024,Delivered
ORD031548,CUST44048,01-08-2025,Delivered
ORD031549,CUST21577,21-07-2024,Delivered
ORD031550,CUST16586,31-08-2025,Delivered
ORD031551,CUST02141,09-12-2024,Delivered
ORD031552,CUST42017,23-11-2024,Delivered
ORD031553,CUST36440,05-08-2024,Delivered
ORD031554,CUST41379,26-08-2024,Shipped
ORD031555,CUST07371,24-05-2025,Pending
ORD031556,CUST29517,23-01-2025,Delivered
ORD031557,CUST12023,06-06-2024,Shipped
ORD031558,CUST18329,23-06-2024,Shipped
ORD031559,CUST02930,20-06-2024,Delivered
ORD031560,CUST43728,27-08-2025,Delivered
ORD031561,CUST03384,24-11-2024,Cancelled
ORD031562,CUST49546,02-03-2025,Returned
ORD031563,CUST27433,12-05-2025,Shipped
ORD031564,CUST11112,24-06-2025,Delivered
ORD031565,CUST48339,12-06-2025,Delivered
ORD031566,CUST39779,05-12-2025,Cancelled
ORD031567,CUST31900,06-07-2024,Delivered
ORD031568,CUST23162,30-08-2024,Shipped
ORD031569,CUST08824,18-12-2025,Delivered
ORD031570,CUST27433,06-06-2024,Delivered
ORD031571,CUST33090,02-01-2025,Delivered
ORD031572,CUST21054,10-10-2024,Shipped
ORD031573,CUST17448,03-07-2024,Delivered
ORD031574,CUST24306,12-09-2024,Returned
ORD031575,CUST03112,21-06-2025,Delivered
ORD031576,CUST27494,06-06-2024,Shipped
ORD031577,CUST10986,31-12-2025,Shipped
ORD031578,CUST03087,20-03-2024,Shipped
ORD031579,CUST46204,17-12-2024,Delivered
ORD031580,CUST44931,22-12-2024,Delivered
ORD031581,CUST23465,11-05-2024,Delivered
ORD031582,CUST41919,15-10-2024,Delivered
ORD031583,CUST36912,17-12-2025,Delivered
ORD031584,CUST06333,08-04-2025,Delivered
ORD031585,CUST39216,11-10-2025,Delivered
ORD031586,CUST42543,04-01-2025,Delivered
ORD031587,CUST40632,30-10-2024,Delivered
ORD031588,CUST03177,29-04-2025,Shipped
ORD031589,CUST02417,14-01-2025,Shipped
ORD031590,CUST40437,15-05-2024,Delivered
ORD031591,CUST08652,14-02-2024,Delivered
ORD031592,CUST10487,07-03-2024,Delivered
ORD031593,CUST18696,17-11-2025,Shipped
ORD031594,CUST01230,07-12-2024,Delivered
ORD031595,CUST01531,29-04-2025,Delivered
ORD031596,CUST45586,28-04-2025,Delivered
ORD031597,CUST42348,16-10-2025,Delivered
ORD031598,CUST35566,26-01-2025,Delivered
ORD031599,CUST01364,26-03-2025,Delivered
ORD031600,CUST37271,01-11-2025,Delivered
ORD031601,CUST16837,05-01-2026,Delivered
ORD031602,CUST20289,18-11-2025,Shipped
ORD031603,CUST22381,26-05-2024,Delivered
ORD031604,CUST45870,14-09-2025,Delivered
ORD031605,CUST49730,02-03-2025,Shipped
ORD031606,CUST20304,03-10-2025,Delivered
ORD031607,CUST43973,25-04-2024,Delivered
ORD031608,CUST07318,06-07-2025,Delivered
ORD031609,CUST03265,02-03-2024,Returned
ORD031610,CUST18316,03-03-2025,Delivered
ORD031611,CUST37011,28-03-2024,Delivered
ORD031612,CUST12694,02-05-2024,Delivered
ORD031613,CUST16567,11-05-2024,Delivered
ORD031614,CUST24812,30-03-2025,Shipped
ORD031615,CUST33406,04-12-2024,Shipped
ORD031616,CUST19857,16-07-2025,Pending
ORD031617,CUST49677,25-01-2024,Delivered
ORD031618,CUST27367,16-03-2024,Delivered
ORD031619,CUST46971,12-08-2024,Returned
ORD031620,CUST35139,19-08-2024,Pending
ORD031621,CUST42245,14-05-2024,Delivered
ORD031622,CUST42684,29-01-2024,Delivered
ORD031623,CUST10639,26-04-2025,Delivered
ORD031624,CUST20817,22-05-2025,Shipped
ORD031625,CUST20599,10-08-2025,Shipped
ORD031626,CUST42542,30-06-2024,Delivered
ORD031627,CUST10653,18-03-2025,Delivered
ORD031628,CUST16964,12-07-2025,Delivered
ORD031629,CUST48512,09-07-2024,Delivered
ORD031630,CUST32224,19-08-2024,Delivered
ORD031631,CUST31025,03-04-2025,Delivered
ORD031632,CUST03942,29-12-2024,Delivered
ORD031633,CUST08388,11-08-2025,Delivered
ORD031634,CUST08525,01-01-2026,Delivered
ORD031635,CUST35860,14-10-2024,Shipped
ORD031636,CUST37487,19-04-2025,Cancelled
ORD031637,CUST41618,07-10-2024,Shipped
ORD031638,CUST25280,24-04-2025,Delivered
ORD031639,CUST26026,14-08-2024,Delivered
ORD031640,CUST17637,08-11-2024,Delivered
ORD031641,CUST41484,15-11-2024,Delivered
ORD031642,CUST43225,20-04-2025,Pending
ORD031643,CUST13278,08-04-2025,Delivered
ORD031644,CUST48719,20-10-2024,Delivered
ORD031645,CUST35191,29-06-2025,Delivered
ORD031646,CUST40996,09-04-2024,Shipped
ORD031647,CUST41736,15-10-2024,Delivered
ORD031648,CUST49180,05-08-2025,Delivered
ORD031649,CUST07540,14-12-2025,Delivered
ORD031650,CUST32854,20-10-2024,Pending
ORD031651,CUST26812,02-07-2025,Delivered
ORD031652,CUST26929,28-02-2025,Delivered
ORD031653,CUST06910,15-12-2025,Pending
ORD031654,CUST28070,26-01-2025,Delivered
ORD031655,CUST46085,18-12-2025,Delivered
ORD031656,CUST37422,22-11-2024,Delivered
ORD031657,CUST08034,08-06-2025,Delivered
ORD031658,CUST10749,24-06-2025,Delivered
ORD031659,CUST46694,14-12-2025,Cancelled
ORD031660,CUST05067,03-04-2024,Delivered
ORD031661,CUST45273,30-06-2025,Delivered
ORD031662,CUST48665,03-03-2024,Delivered
ORD031663,CUST49409,01-04-2024,Pending
ORD031664,CUST11999,10-01-2024,Delivered
ORD031665,CUST13765,25-12-2025,Delivered
ORD031666,CUST34216,20-04-2025,Delivered
ORD031667,CUST45380,27-06-2024,Shipped
ORD031668,CUST15859,09-12-2025,Delivered
ORD031669,CUST38469,04-11-2024,Delivered
ORD031670,CUST36112,16-05-2025,Returned
ORD031671,CUST17078,12-04-2025,Delivered
ORD031672,CUST10258,04-08-2024,Delivered
ORD031673,CUST47211,12-03-2025,Pending
ORD031674,CUST44561,01-11-2024,Delivered
ORD031675,CUST45181,03-09-2024,Delivered
ORD031676,CUST03666,10-08-2024,Delivered
ORD031677,CUST35443,05-03-2024,Delivered
ORD031678,CUST43359,10-11-2025,Delivered
ORD031679,CUST16735,01-10-2024,Pending
ORD031680,CUST08841,21-02-2024,Delivered
ORD031681,CUST12063,13-02-2024,Delivered
ORD031682,CUST07045,29-09-2025,Returned
ORD031683,CUST02064,31-08-2025,Delivered
ORD031684,CUST22314,27-07-2025,Cancelled
ORD031685,CUST27088,12-02-2024,Delivered
ORD031686,CUST45780,28-06-2024,Shipped
ORD031687,CUST40182,31-12-2024,Returned
ORD031688,CUST18206,08-07-2024,Delivered
ORD031689,CUST12465,31-03-2024,Delivered
ORD031690,CUST43551,02-03-2025,Returned
ORD031691,CUST27133,29-01-2025,Shipped
ORD031692,CUST42639,10-10-2024,Delivered
ORD031693,CUST37428,19-07-2025,Delivered
ORD031694,CUST35049,16-09-2024,Delivered
ORD031695,CUST03750,26-02-2025,Shipped
ORD031696,CUST35307,31-12-2025,Delivered
ORD031697,CUST25593,01-03-2025,Cancelled
ORD031698,CUST49596,21-01-2024,Delivered
ORD031699,CUST18452,06-12-2025,Delivered
ORD031700,CUST28259,04-03-2024,Cancelled
ORD031701,CUST44759,06-01-2026,Delivered
ORD031702,CUST35303,23-07-2025,Delivered
ORD031703,CUST32857,26-03-2024,Shipped
ORD031704,CUST21622,03-01-2025,Delivered
ORD031705,CUST06578,21-06-2024,Delivered
ORD031706,CUST19695,30-09-2025,Delivered
ORD031707,CUST08264,31-05-2024,Delivered
ORD031708,CUST17206,15-06-2024,Delivered
ORD031709,CUST08073,15-02-2024,Delivered
ORD031710,CUST49968,18-11-2025,Delivered
ORD031711,CUST45307,06-04-2025,Shipped
ORD031712,CUST43877,14-06-2024,Shipped
ORD031713,CUST40131,21-12-2025,Delivered
ORD031714,CUST43003,18-10-2025,Delivered
ORD031715,CUST05692,16-11-2024,Delivered
ORD031716,CUST22114,23-07-2025,Shipped
ORD031717,CUST01954,13-10-2025,Delivered
ORD031718,CUST04964,21-09-2025,Delivered
