order_id,customer_id,order_date,order_status
ORD012526,CUST45675,2024-12-29,Shipped
ORD012527,CUST34452,2025-10-27,Delivered
ORD012528,CUST47802,2026-01-08,Delivered
ORD012529,CUST48477,2025-02-22,Delivered
ORD012530,CUST30550,2025-11-13,Delivered
ORD012531,CUST06322,2024-03-12,Delivered
ORD012532,CUST24441,2024-05-27,Returned
ORD012533,CUST31567,2024-11-06,Delivered
ORD012534,CUST41447,2025-03-18,Shipped
ORD012535,CUST32522,2025-03-31,Shipped
ORD012536,CUST44693,2024-12-28,Delivered
ORD012537,CUST23799,2024-09-20,Shipped
ORD012538,CUST13566,2024-06-25,Shipped
ORD012539,CUST23028,2025-11-19,Cancelled
ORD012540,CUST41501,2024-08-15,Delivered
ORD012541,CUST32096,2024-05-14,Delivered
ORD012542,CUST05632,2024-05-03,Delivered
ORD012543,CUST24330,2024-06-11,Delivered
ORD012544,CUST43021,2024-06-19,Delivered
ORD012545,CUST45207,2025-10-01,Delivered
ORD012546,CUST37938,2024-07-14,Delivered
ORD012547,CUST06788,2024-02-14,Delivered
ORD012548,CUST38001,2024-06-14,Delivered
ORD012549,CUST26876,2025-04-19,Delivered
ORD012550,CUST24515,2025-12-29,Delivered
ORD012551,CUST22581,2026-01-02,Delivered
ORD012552,CUST20292,2024-06-05,Delivered
ORD012553,CUST04289,2024-10-07,Delivered
ORD012554,CUST06735,2024-04-23,Delivered
ORD012555,CUST17465,2024-01-24,Delivered
ORD012556,CUST39009,2025-10-06,Delivered
ORD012557,CUST49350,2025-09-08,Delivered
ORD012558,CUST07815,2025-02-16,Delivered
ORD012559,CUST43155,2025-10-04,Delivered
ORD012560,CUST07852,2025-04-13,Delivered
ORD012561,CUST01601,2024-05-27,Shipped
ORD012562,CUST06867,2025-10-04,Delivered
ORD012563,CUST03693,2025-07-15,Delivered
ORD012564,CUST20374,2024-05-21,Delivered
ORD012565,CUST33101,2024-09-20,Returned
ORD012566,CUST46478,2024-04-02,Delivered
ORD012567,CUST46878,2024-08-13,Delivered
ORD012568,CUST14848,2024-12-08,Returned
ORD012569,CUST14508,2024-12-22,Delivered
ORD012570,CUST09964,2024-10-30,Delivered
ORD012571,CUST06107,2025-07-31,Delivered
ORD012572,CUST07334,2024-10-09,Delivered
ORD012573,CUST48827,2024-12-23,Shipped
ORD012574,CUST31914,2024-02-26,Delivered
ORD012575,CUST31284,2025-04-21,Pending
ORD012576,CUST39424,2025-05-09,Delivered
ORD012577,CUST38077,2025-03-19,Delivered
ORD012578,CUST29816,2024-09-05,Delivered
ORD012579,CUST20585,2024-05-24,Shipped
ORD012580,CUST25383,2024-02-03,Delivered
ORD012581,CUST01065,2024-01-12,Shipped
ORD012582,CUST41849,2025-01-01,Delivered
ORD012583,CUST43884,2024-10-17,Delivered
ORD012584,CUST06821,2025-08-23,Shipped
ORD012585,CUST08513,2024-07-06,Delivered
ORD012586,CUST36726,2025-01-01,Cancelled
ORD012587,CUST19616,2024-04-18,Delivered
ORD012588,CUST39777,2024-06-02,Delivered
ORD012589,CUST48813,2024-07-08,Delivered
ORD012590,CUST17885,2025-09-01,Delivered
ORD012591,CUST47456,2025-03-28,Delivered
ORD012592,CUST17953,2024-07-08,Delivered
ORD012593,CUST09712,2025-11-11,Shipped
ORD012594,CUST20474,2025-02-13,Delivered
ORD012595,CUST18250,2024-02-26,Delivered
ORD012596,CUST09598,2024-07-20,Delivered
ORD012597,CUST21985,2025-01-03,Delivered
ORD012598,CUST48023,2024-03-28,Delivered
ORD012599,CUST16389,2025-02-22,Returned
ORD012600,CUST47138,2024-12-07,Delivered
ORD012601,CUST40728,2025-04-23,Delivered
ORD012602,CUST18783,2025-08-07,Shipped
ORD012603,CUST06609,2025-07-08,Delivered
ORD012604,CUST33116,2025-01-04,Delivered
ORD012605,CUST45181,2025-11-14,Shipped
ORD012606,CUST42774,2025-08-16,Shipped
ORD012607,CUST06501,2025-01-26,Shipped
ORD012608,CUST35343,2024-11-18,Delivered
ORD012609,CUST20210,2025-06-18,Delivered
ORD012610,CUST20978,2024-08-06,Pending
ORD012611,CUST38041,2025-11-27,Shipped
ORD012612,CUST49301,2024-11-23,Delivered
ORD012613,CUST41463,2024-07-15,Delivered
ORD012614,CUST03522,2025-12-05,Pending
ORD012615,CUST01301,2024-12-26,Delivered
ORD012616,CUST27076,2025-04-20,Delivered
ORD012617,CUST23980,2024-04-24,Delivered
ORD012618,CUST30803,2026-01-04,Delivered
ORD012619,CUST12226,2025-08-30,Shipped
ORD012620,CUST11482,2025-10-08,Delivered
ORD012621,CUST21218,2024-05-12,Delivered
ORD012622,CUST44814,2024-01-14,Delivered
ORD012623,CUST37154,2025-12-01,Delivered
ORD012624,CUST14756,2024-10-07,Delivered
ORD012625,CUST24915,2025-08-22,Delivered
ORD012626,CUST35593,2025-05-23,Cancelled
ORD012627,CUST26270,2024-03-09,Cancelled
ORD012628,CUST38733,2025-07-16,Delivered
ORD012629,CUST24556,2024-06-23,Delivered
ORD012630,CUST19875,2025-08-23,Delivered
ORD012631,CUST36536,2025-09-26,Delivered
ORD012632,CUST46345,2025-10-21,Delivered
ORD012633,CUST45037,2024-10-23,Delivered
ORD012634,CUST07926,2025-01-25,Delivered
ORD012635,CUST03108,2024-10-24,Delivered
ORD012636,CUST20853,2025-02-22,Delivered
ORD012637,CUST30184,2024-06-11,Delivered
ORD012638,CUST27618,2024-06-22,Delivered
ORD012639,CUST08723,2024-11-14,Delivered
ORD012640,CUST22632,2024-09-29,Delivered
ORD012641,CUST31623,2024-02-10,Delivered
ORD012642,CUST07884,2024-09-06,Delivered
ORD012643,CUST19709,2025-03-31,Shipped
ORD012644,CUST46222,2025-02-16,Shipped
ORD012645,CUST17198,2024-11-11,Delivered
ORD012646,CUST21135,2024-08-27,Delivered
ORD012647,CUST40387,2024-09-29,Shipped
ORD012648,CUST33551,2024-10-14,Delivered
ORD012649,CUST14643,2024-08-10,Delivered
ORD012650,CUST20440,2024-01-29,Shipped
ORD012651,CUST32244,2025-01-10,Delivered
ORD012652,CUST40558,2024-05-19,Delivered
ORD012653,CUST24584,2024-01-22,Cancelled
ORD012654,CUST28350,2025-02-10,Delivered
ORD012655,CUST14003,2024-08-04,Delivered
ORD012656,CUST19524,2025-11-16,Pending
ORD012657,CUST44750,2025-12-28,Cancelled
ORD012658,CUST05008,2024-03-03,Delivered
ORD012659,CUST20436,2024-10-11,Delivered
ORD012660,CUST40344,2024-10-31,Delivered
ORD012661,CUST25094,2025-06-11,Shipped
ORD012662,CUST48953,2025-02-26,Delivered
ORD012663,CUST11295,2025-12-17,Shipped
ORD012664,CUST38406,2025-07-06,Pending
ORD012665,CUST45539,2024-01-18,Pending
ORD012666,CUST47311,2025-01-30,Delivered
ORD012667,CUST10909,2025-05-02,Returned
ORD012668,CUST49731,2025-01-22,Delivered
ORD012669,CUST12700,2025-12-10,Delivered
ORD012670,CUST34634,2025-08-19,Delivered
ORD012671,CUST01377,2025-01-04,Delivered
ORD012672,CUST14256,2024-02-24,Delivered
ORD012673,CUST13648,2025-02-22,Shipped
ORD012674,CUST38177,2024-01-23,Returned
ORD012675,CUST08164,2024-07-12,Delivered
ORD012676,CUST39052,2024-12-15,Delivered
ORD012677,CUST34745,2025-07-29,Delivered
ORD012678,CUST06444,2025-03-06,Delivered
ORD012679,CUST13325,2024-07-04,Delivered
ORD012680,CUST21144,2024-04-26,Returned
ORD012681,CUST40364,2024-10-22,Delivered
ORD012682,CUST04921,2024-03-26,Shipped
ORD012683,CUST17376,2025-05-02,Delivered
ORD012684,CUST37997,2024-12-21,Delivered
ORD012685,CUST11749,2024-09-02,Shipped
ORD012686,CUST28536,2025-12-11,Delivered
ORD012687,CUST15716,2024-10-11,Shipped
ORD012688,CUST47253,2025-05-21,Delivered
ORD012689,CUST06451,2024-01-11,Cancelled
ORD012690,CUST25011,2025-01-19,Cancelled
ORD012691,CUST00021,2024-08-08,Delivered
ORD012692,CUST14718,2025-09-25,Returned
ORD012693,CUST47349,2024-03-07,Delivered
ORD012694,CUST42886,2024-10-18,Delivered
ORD012695,CUST09665,2025-05-24,Returned
ORD012696,CUST01100,2024-11-26,Delivered
ORD012697,CUST23226,2024-12-21,Delivered
ORD012698,CUST02638,2025-10-19,Delivered
ORD012699,CUST41350,2025-01-01,Delivered
ORD012700,CUST40513,2024-12-23,Delivered
ORD012701,CUST19798,2024-04-11,Returned
ORD012702,CUST40226,2024-12-12,Delivered
ORD012703,CUST10808,2024-04-06,Delivered
ORD012704,CUST17739,2025-09-05,Returned
ORD012705,CUST06403,2024-09-23,Delivered
ORD012706,CUST04522,2025-07-07,Cancelled
ORD012707,CUST49158,2024-07-04,Delivered
ORD012708,CUST08383,2025-08-18,Delivered
ORD012709,CUST45461,2024-03-02,Delivered
ORD012710,CUST37122,2025-11-29,Delivered
ORD012711,CUST15066,2025-12-22,Returned
ORD012712,CUST19935,2024-04-30,Delivered
ORD012713,CUST14426,2024-10-24,Delivered
ORD012714,CUST13112,2024-09-04,Pending
ORD012715,CUST40800,2024-04-05,Delivered
ORD012716,CUST15511,2025-08-10,Delivered
ORD012717,CUST37852,2025-09-21,Delivered
ORD012718,CUST08817,2025-02-24,Delivered
ORD012719,CUST12318,2024-12-07,Delivered
ORD012720,CUST02176,2024-07-09,Delivered
ORD012721,CUST11342,2025-03-29,Delivered
ORD012722,CUST25655,2025-01-28,Shipped
ORD012723,CUST21609,2024-05-05,Shipped
ORD012724,CUST17580,2024-06-16,Delivered
ORD012725,CUST30195,2024-11-14,Delivered
ORD012726,CUST34838,2024-12-17,Pending
ORD012727,CUST03359,2024-12-07,Pending
ORD012728,CUST18823,2025-05-17,Pending
ORD012729,CUST41577,2024-07-29,Returned
ORD012730,CUST37013,2024-09-14,Delivered
ORD012731,CUST19728,2024-06-05,Delivered
ORD012732,CUST34580,2024-11-22,Pending
ORD012733,CUST31019,2024-10-14,Cancelled
ORD012734,CUST16556,2024-04-28,Cancelled
ORD012735,CUST49778,2024-07-04,Shipped
ORD012736,CUST05907,2024-05-10,Delivered
ORD012737,CUST40752,2024-09-25,Delivered
ORD012738,CUST04064,2025-02-20,Delivered
ORD012739,CUST43215,2025-01-03,Delivered
ORD012740,CUST08645,2025-03-12,Delivered
ORD012741,CUST42379,2024-10-27,Delivered
ORD012742,CUST08143,2024-03-04,Shipped
ORD012743,CUST31645,2025-05-05,Delivered
ORD012744,CUST33522,2025-11-07,Shipped
ORD012745,CUST11565,2025-02-11,Delivered
ORD012746,CUST39620,2025-08-29,Returned
ORD012747,CUST05105,2024-03-10,Delivered
ORD012748,CUST27300,2025-07-12,Delivered
ORD012749,CUST47959,2025-02-28,Delivered
ORD012750,CUST13422,2025-01-12,Delivered
ORD012751,CUST23212,2024-05-02,Delivered
ORD012752,CUST11203,2025-03-11,Delivered
ORD012753,CUST43872,2025-05-19,Delivered
ORD012754,CUST42186,2024-05-14,Returned
ORD012755,CUST41128,2025-08-13,Cancelled
ORD012756,CUST03686,2025-04-01,Delivered
ORD012757,CUST24662,2024-02-17,Delivered
ORD012758,CUST42638,2025-07-16,Delivered
ORD012759,CUST18367,2024-07-17,Delivered
ORD012760,CUST37713,2025-06-12,Delivered
ORD012761,CUST24277,2024-05-21,Delivered
ORD012762,CUST15411,2024-08-25,Delivered
ORD012763,CUST48240,2024-05-15,Delivered
ORD012764,CUST09679,2024-10-29,Delivered
ORD012765,CUST24576,2025-10-12,Cancelled
ORD012766,CUST41402,2025-04-07,Delivered
ORD012767,CUST41231,2024-08-14,Delivered
ORD012768,CUST13889,2024-03-29,Delivered
ORD012769,CUST16728,2025-11-07,Cancelled
ORD012770,CUST48972,2025-09-23,Delivered
ORD012771,CUST03082,2024-02-01,Shipped
ORD012772,CUST23022,2024-01-31,Delivered
ORD012773,CUST09450,2024-01-29,Cancelled
ORD012774,CUST15658,2024-03-18,Delivered
ORD012775,CUST35060,2024-11-09,Delivered
ORD012776,CUST01533,2024-01-10,Shipped
ORD012777,CUST37131,2025-04-29,Delivered
ORD012778,CUST16016,2025-12-06,Delivered
ORD012779,CUST37757,2024-02-09,Delivered
ORD012780,CUST06345,2024-06-09,Delivered
ORD012781,CUST41199,2025-07-06,Delivered
ORD012782,CUST48462,2024-06-14,Returned
ORD012783,CUST09107,2024-09-07,Delivered
ORD012784,CUST34207,2025-02-15,Shipped
ORD012785,CUST47588,2025-10-03,Delivered
ORD012786,CUST09653,2024-06-05,Shipped
ORD012787,CUST24551,2024-06-22,Shipped
ORD012788,CUST06390,2025-01-26,Delivered
ORD012789,CUST22362,2025-09-17,Delivered
ORD012790,CUST35848,2025-08-23,Delivered
ORD012791,CUST39064,2024-05-28,Shipped
ORD012792,CUST13704,2024-01-09,Shipped
ORD012793,CUST18643,2025-07-04,Delivered
ORD012794,CUST41327,2025-10-24,Delivered
ORD012795,CUST36510,2025-06-30,Delivered
ORD012796,CUST13882,2024-08-27,Delivered
ORD012797,CUST49238,2024-04-30,Delivered
ORD012798,CUST15415,2025-11-27,Delivered
ORD012799,CUST14330,2024-06-05,Shipped
ORD012800,CUST49151,2024-04-25,Delivered
ORD012801,CUST22832,2024-11-06,Delivered
ORD012802,CUST41092,2024-09-06,Delivered
ORD012803,CUST07589,2025-03-08,Delivered
ORD012804,CUST00904,2025-09-13,Delivered
ORD012805,CUST44417,2024-08-08,Delivered
ORD012806,CUST42724,2025-01-22,Delivered
ORD012807,CUST35573,2025-03-07,Cancelled
ORD012808,CUST17611,2025-09-27,Shipped
ORD012809,CUST34053,2024-02-19,Delivered
ORD012810,CUST33458,2024-03-21,Delivered
ORD012811,CUST21528,2025-06-26,Delivered
ORD012812,CUST37551,2024-06-04,Shipped
ORD012813,CUST29012,2024-05-29,Delivered
ORD012814,CUST37276,2024-11-09,Delivered
ORD012815,CUST34765,2024-07-07,Delivered
ORD012816,CUST32005,2025-10-18,Shipped
ORD012817,CUST24065,2024-03-10,Delivered
ORD012818,CUST49582,2025-10-30,Delivered
ORD012819,CUST28703,2025-10-22,Delivered
ORD012820,CUST20166,2025-05-31,Shipped
ORD012821,CUST08632,2024-10-27,Delivered
ORD012822,CUST21853,2025-11-16,Shipped
ORD012823,CUST04508,2024-01-31,Delivered
ORD012824,CUST00528,2025-08-22,Delivered
ORD012825,CUST28982,2025-07-29,Delivered
ORD012826,CUST35765,2025-01-26,Shipped
ORD012827,CUST36236,2025-10-27,Delivered
ORD012828,CUST47541,2025-10-05,Shipped
ORD012829,CUST33472,2024-08-02,Delivered
ORD012830,CUST00663,2025-01-12,Shipped
ORD012831,CUST24941,2024-06-02,Delivered
ORD012832,CUST41883,2024-10-15,Delivered
ORD012833,CUST06257,2024-11-11,Delivered
ORD012834,CUST28433,2024-02-02,Shipped
ORD012835,CUST08368,2024-03-27,Returned
ORD012836,CUST46229,2024-10-02,Delivered
ORD012837,CUST38066,2025-01-13,Delivered
ORD012838,CUST25512,2025-10-16,Delivered
ORD012839,CUST08574,2025-10-02,Delivered
ORD012840,CUST15583,2025-02-15,Delivered
ORD012841,CUST05379,2024-08-22,Delivered
ORD012842,CUST13501,2024-09-21,Delivered
ORD012843,CUST00306,2025-04-16,Shipped
ORD012844,CUST21882,2024-11-16,Delivered
ORD012845,CUST04698,2025-03-26,Returned
ORD012846,CUST07223,2025-09-15,Delivered
ORD012847,CUST07934,2024-03-28,Returned
ORD012848,CUST17850,2024-09-15,Delivered
ORD012849,CUST24237,2025-06-11,Delivered
ORD012850,CUST44232,2024-01-14,Delivered
ORD012851,CUST33171,2025-12-04,Delivered
ORD012852,CUST12902,2024-09-14,Returned
ORD012853,CUST06941,2025-01-05,Shipped
ORD012854,CUST48791,2024-06-17,Shipped
ORD012855,CUST19055,2025-01-19,Delivered
ORD012856,CUST40864,2024-04-11,Delivered
ORD012857,CUST43611,2025-02-27,Delivered
ORD012858,CUST04545,2025-05-15,Shipped
ORD012859,CUST25319,2025-04-27,Delivered
ORD012860,CUST06075,2024-09-18,Pending
ORD012861,CUST39619,2024-03-19,Delivered
ORD012862,CUST33519,2024-09-16,Delivered
ORD012863,CUST25445,2024-01-31,Returned
ORD012864,CUST20447,2025-03-05,Shipped
ORD012865,CUST28544,2024-02-06,Delivered
ORD012866,CUST24790,2025-12-27,Shipped
ORD012867,CUST01618,2024-05-04,Returned
ORD012868,CUST35299,2024-08-19,Shipped
ORD012869,CUST03334,2025-03-24,Returned
ORD012870,CUST40003,2025-09-11,Delivered
ORD012871,CUST22153,2024-12-21,Delivered
ORD012872,CUST24092,2026-01-05,Shipped
ORD012873,CUST00512,2024-10-18,Delivered
ORD012874,CUST47315,2025-11-30,Delivered
ORD012875,CUST37851,2024-09-01,Returned
ORD012876,CUST16637,2025-04-04,Delivered
ORD012877,CUST20518,2024-03-12,Delivered
ORD012878,CUST31787,2025-02-28,Delivered
ORD012879,CUST08821,2024-07-24,Delivered
ORD012880,CUST36245,2024-01-24,Delivered
ORD012881,CUST09179,2025-05-07,Shipped
ORD012882,CUST01726,2024-04-29,Returned
ORD012883,CUST18478,2025-04-12,Delivered
ORD012884,CUST46534,2025-06-28,Delivered
ORD012885,CUST34470,2024-02-10,Shipped
ORD012886,CUST08497,2024-01-20,Pending
ORD012887,CUST12271,2025-04-01,Delivered
ORD012888,CUST10473,2025-08-04,Delivered
ORD012889,CUST20725,2025-02-25,Delivered
ORD012890,CUST30417,2024-11-14,Delivered
ORD012891,CUST35576,2025-04-10,Delivered
ORD012892,CUST15655,2024-05-13,Pending
ORD012893,CUST11079,2024-06-10,Delivered
ORD012894,CUST28031,2024-07-31,Delivered
ORD012895,CUST07573,2025-07-14,Delivered
ORD012896,CUST17409,2024-05-08,Cancelled
ORD012897,CUST19360,2024-02-09,Delivered
ORD012898,CUST08699,2024-08-28,Delivered
ORD012899,CUST04857,2025-10-23,Delivered
ORD012900,CUST27528,2024-03-31,Delivered
ORD012901,CUST39493,2025-10-23,Cancelled
ORD012902,CUST09246,2025-01-15,Returned
ORD012903,CUST43635,2025-03-06,Delivered
ORD012904,CUST42865,2025-09-03,Delivered
ORD012905,CUST28947,2025-02-24,Delivered
ORD012906,CUST37356,2025-06-16,Delivered
ORD012907,CUST37691,2024-01-12,Delivered
ORD012908,CUST37815,2025-08-12,Delivered
ORD012909,CUST31646,2025-01-16,Delivered
ORD012910,CUST19279,2025-06-05,Shipped
ORD012911,CUST07204,2024-02-22,Shipped
ORD012912,CUST48172,2024-12-09,Pending
ORD012913,CUST21659,2024-04-16,Delivered
ORD012914,CUST42597,2025-07-29,Delivered
ORD012915,CUST15798,2025-02-15,Delivered
ORD012916,CUST32807,2025-12-10,Shipped
ORD012917,CUST30959,2025-04-20,Returned
ORD012918,CUST06266,2025-02-14,Delivered
ORD012919,CUST06599,2024-09-18,Shipped
ORD012920,CUST35184,2024-02-16,Delivered
ORD012921,CUST17143,2025-12-04,Delivered
ORD012922,CUST49917,2024-05-11,Delivered
ORD012923,CUST26999,2024-03-14,Shipped
ORD012924,CUST25891,2024-05-23,Delivered
ORD012925,CUST28879,2025-04-06,Delivered
ORD012926,CUST14307,2024-06-14,Delivered
ORD012927,CUST47346,2024-04-12,Delivered
ORD012928,CUST11886,2025-08-23,Shipped
ORD012929,CUST44146,2024-06-16,Delivered
ORD012930,CUST43827,2024-08-13,Shipped
ORD012931,CUST07444,2024-07-31,Delivered
ORD012932,CUST31840,2024-01-25,Delivered
ORD012933,CUST17085,2025-07-24,Shipped
ORD012934,CUST23912,2025-03-16,Shipped
ORD012935,CUST04384,2025-02-05,Delivered
ORD012936,CUST26778,2025-10-02,Delivered
ORD012937,CUST34362,2024-05-22,Delivered
ORD012938,CUST14759,2024-05-21,Shipped
ORD012939,CUST29522,2025-10-09,Pending
ORD012940,CUST20530,2024-09-04,Delivered
ORD012941,CUST23092,2025-05-30,Delivered
ORD012942,CUST39795,2024-10-21,Shipped
ORD012943,CUST31382,2024-05-18,Delivered
ORD012944,CUST35381,2024-03-07,Delivered
ORD012945,CUST30933,2025-03-15,Delivered
ORD012946,CUST44098,2024-12-13,Delivered
ORD012947,CUST01909,2024-09-29,Delivered
ORD012948,CUST39723,2025-08-22,Delivered
ORD012949,CUST47954,2025-12-13,Delivered
ORD012950,CUST30359,2025-09-08,Delivered
ORD012951,CUST30413,2025-05-28,Delivered
ORD012952,CUST18175,2025-10-02,Delivered
ORD012953,CUST15497,2025-08-31,Delivered
ORD012954,CUST02929,2024-04-24,Delivered
ORD012955,CUST30633,2024-09-08,Returned
ORD012956,CUST32310,2024-01-29,Delivered
ORD012957,CUST09281,2025-07-19,Shipped
ORD012958,CUST40450,2025-04-03,Delivered
ORD012959,CUST21636,2024-07-31,Delivered
ORD012960,CUST26958,2025-12-11,Returned
ORD012961,CUST36896,2024-11-09,Delivered
ORD012962,CUST04964,2025-08-17,Cancelled
ORD012963,CUST27522,2025-03-02,Delivered
ORD012964,CUST32616,2025-03-25,Pending
ORD012965,CUST44530,2024-02-05,Delivered
ORD012966,CUST46323,2026-01-07,Delivered
ORD012967,CUST21696,2024-06-29,Pending
ORD012968,CUST09358,2025-05-27,Delivered
ORD012969,CUST25177,2024-10-09,Pending
ORD012970,CUST18410,2024-06-04,Shipped
ORD012971,CUST00988,2024-02-07,Delivered
ORD012972,CUST01966,2024-06-09,Delivered
ORD012973,CUST40085,2024-01-16,Delivered
ORD012974,CUST31319,2024-04-30,Delivered
ORD012975,CUST26016,2025-05-18,Delivered
ORD012976,CUST29192,2024-09-14,Returned
ORD012977,CUST46815,2025-02-05,Delivered
ORD012978,CUST00869,2024-01-27,Delivered
ORD012979,CUST37147,2024-04-15,Delivered
ORD012980,CUST48232,2024-02-26,Delivered
ORD012981,CUST29033,2024-07-08,Delivered
ORD012982,CUST28306,2024-12-08,Shipped
ORD012983,CUST22641,2025-12-02,Delivered
ORD012984,CUST18319,2025-09-18,Shipped
ORD012985,CUST13247,2024-01-31,Shipped
ORD012986,CUST33845,2025-09-21,Delivered
ORD012987,CUST32603,2025-12-14,Delivered
ORD012988,CUST21585,2024-09-24,Delivered
ORD012989,CUST15170,2024-12-09,Delivered
ORD012990,CUST25969,2024-05-24,Delivered
ORD012991,CUST06386,2024-05-02,Delivered
ORD012992,CUST08223,2024-09-04,Delivered
ORD012993,CUST49856,2024-03-14,Delivered
ORD012994,CUST25445,2026-01-05,Delivered
ORD012995,CUST38249,2024-07-01,Delivered
ORD012996,CUST40546,2024-12-04,Pending
ORD012997,CUST05363,2024-12-13,Delivered
ORD012998,CUST33719,2024-02-23,Delivered
ORD012999,CUST08251,2025-11-16,Shipped
ORD013000,CUST02819,2024-08-23,Delivered
ORD013001,CUST36369,2025-04-06,Delivered
ORD013002,CUST44110,2025-12-06,Pending
ORD013003,CUST15054,2025-12-26,Shipped
ORD013004,CUST27427,2024-09-11,Delivered
ORD013005,CUST47102,2024-08-10,Delivered
ORD013006,CUST39024,2024-05-25,Delivered
ORD013007,CUST24893,2025-05-09,Returned
ORD013008,CUST43676,2025-11-08,Delivered
ORD013009,CUST29362,2025-03-04,Delivered
ORD013010,CUST16008,2025-05-06,Delivered
ORD013011,CUST14242,2024-04-24,Delivered
ORD013012,CUST44859,2025-05-10,Delivered
ORD013013,CUST45074,2025-06-16,Delivered
ORD013014,CUST23903,2025-05-30,Delivered
ORD013015,CUST24507,2024-09-13,Delivered
ORD013016,CUST17563,2025-01-24,Shipped
ORD013017,CUST20240,2026-01-02,Delivered
ORD013018,CUST13066,2024-08-02,Delivered
ORD013019,CUST45416,2024-01-19,Shipped
ORD013020,CUST41292,2025-04-25,Delivered
ORD013021,CUST38806,2025-09-03,Delivered
ORD013022,CUST33296,2025-05-12,Delivered
ORD013023,CUST18444,2024-03-05,Delivered
ORD013024,CUST09291,2024-09-15,Delivered
ORD013025,CUST00212,2025-08-15,Returned
ORD013026,CUST18099,2025-11-17,Delivered
ORD013027,CUST19073,2025-09-16,Delivered
ORD013028,CUST43291,2024-12-21,Delivered
ORD013029,CUST19651,2024-05-30,Delivered
ORD013030,CUST15116,2025-12-04,Delivered
ORD013031,CUST05150,2025-03-14,Delivered
ORD013032,CUST41993,2025-08-26,Returned
ORD013033,CUST17717,2025-04-11,Delivered
ORD013034,CUST32189,2025-07-08,Delivered
ORD013035,CUST13622,2024-02-17,Shipped
ORD013036,CUST06821,2024-12-17,Delivered
ORD013037,CUST47530,2024-09-01,Delivered
ORD013038,CUST42801,2024-07-30,Delivered
ORD013039,CUST30400,2025-02-08,Shipped
ORD013040,CUST14003,2024-02-23,Cancelled
ORD013041,CUST43099,2024-05-18,Delivered
ORD013042,CUST45512,2025-12-05,Returned
ORD013043,CUST49596,2024-06-18,Delivered
ORD013044,CUST28751,2024-11-12,Shipped
ORD013045,CUST26075,2024-11-11,Shipped
ORD013046,CUST17311,2024-11-21,Delivered
ORD013047,CUST17007,2024-02-10,Cancelled
ORD013048,CUST09672,2024-06-05,Delivered
ORD013049,CUST44346,2025-05-30,Delivered
ORD013050,CUST27895,2024-05-04,Delivered
ORD013051,CUST49386,2026-01-08,Delivered
ORD013052,CUST26194,2024-01-29,Pending
ORD013053,CUST10223,2025-04-15,Returned
ORD013054,CUST23787,2024-05-14,Delivered
ORD013055,CUST31510,2025-11-10,Delivered
ORD013056,CUST00387,2024-11-15,Delivered
ORD013057,CUST01635,2025-08-26,Delivered
ORD013058,CUST40879,2024-07-04,Cancelled
ORD013059,CUST04134,2024-07-06,Delivered
ORD013060,CUST42145,2025-11-05,Delivered
ORD013061,CUST38350,2025-02-09,Delivered
ORD013062,CUST34736,2024-05-24,Delivered
ORD013063,CUST21953,2024-09-01,Delivered
ORD013064,CUST24817,2024-04-10,Delivered
ORD013065,CUST21530,2024-08-30,Cancelled
ORD013066,CUST05768,2024-10-29,Delivered
ORD013067,CUST41522,2024-11-10,Returned
ORD013068,CUST18384,2025-08-04,Delivered
ORD013069,CUST04902,2025-03-18,Delivered
ORD013070,CUST42890,2024-10-11,Delivered
ORD013071,CUST14634,2025-07-30,Pending
ORD013072,CUST19164,2024-03-24,Delivered
ORD013073,CUST10708,2024-02-16,Delivered
ORD013074,CUST22577,2025-10-05,Pending
ORD013075,CUST18062,2025-08-15,Delivered
ORD013076,CUST45102,2024-11-18,Delivered
ORD013077,CUST44707,2025-03-02,Delivered
ORD013078,CUST11549,2024-09-23,Delivered
ORD013079,CUST15116,2025-11-08,Delivered
ORD013080,CUST09844,2025-08-03,Delivered
ORD013081,CUST36946,2024-07-10,Delivered
ORD013082,CUST39980,2024-05-23,Cancelled
ORD013083,CUST40642,2025-02-13,Delivered
ORD013084,CUST03842,2024-05-18,Delivered
ORD013085,CUST06417,2025-07-25,Pending
ORD013086,CUST10634,2025-12-26,Delivered
ORD013087,CUST37654,2025-02-25,Shipped
ORD013088,CUST00595,2024-01-24,Shipped
ORD013089,CUST14394,2024-04-09,Delivered
ORD013090,CUST35381,2024-12-01,Shipped
ORD013091,CUST45057,2024-01-14,Delivered
ORD013092,CUST22744,2024-08-26,Delivered
ORD013093,CUST31972,2025-04-20,Delivered
ORD013094,CUST04862,2025-11-25,Returned
ORD013095,CUST37535,2025-07-26,Delivered
ORD013096,CUST36127,2024-06-08,Shipped
ORD013097,CUST14847,2025-10-08,Delivered
ORD013098,CUST26178,2024-12-22,Delivered
ORD013099,CUST33683,2024-07-01,Delivered
ORD013100,CUST18229,2025-03-16,Delivered
ORD013101,CUST34764,2025-05-10,Delivered
ORD013102,CUST24010,2024-03-16,Delivered
ORD013103,CUST00095,2024-11-02,Pending
ORD013104,CUST41453,2025-03-10,Delivered
ORD013105,CUST15101,2025-11-19,Delivered
ORD013106,CUST32918,2025-12-20,Delivered
ORD013107,CUST17431,2025-04-26,Delivered
ORD013108,CUST35572,2024-06-18,Delivered
ORD013109,CUST24975,2025-01-08,Shipped
